 Time Step, Mean Dist, StdDev Mean Dist, Mean Cluster Size, Mean SD Est, StdDev Mean SD Est
4019,28.735676,8.542187,2.875,1.6333334,0.09225892
4020,28.067959,8.583481,2.875,1.6166668,0.06868869
4021,27.815022,8.404068,2.875,1.6,0.0758062
4022,26.673416,9.469484,3,1.7095239,0.1135935
4023,27.814724,8.137671,2.875,1.6583334,0.11123725
4024,26.723402,5.62491,2.6666667,1.562963,0.09261232
4025,26.730562,5.591387,2.6666667,1.5925927,0.027216556
4026,24.12955,4.0144763,2.625,1.6416667,0.023570232
4027,24.55864,3.811476,2.625,1.625,0
4028,25.006573,3.5009892,2.625,1.625,0
4029,25.79682,3.3510666,2.625,1.575,0.03535534
4030,26.129292,3.4957445,2.625,1.5250001,0.08535534
4031,24.15487,2.0463285,2.4444444,1.4444444,0.0888889
4032,24.082705,2.4228692,2.4444444,1.4296297,0.010475652
4033,22.327293,3.235112,2.5,1.45,0.03535534
4034,21.972853,3.8732855,2.5,1.45,0.03535534
4035,23.071417,3.9840088,2.4444444,1.3555555,0.075871415
4036,22.797401,4.535772,2.4444444,1.4000001,0.03142697
4037,22.785109,4.861071,2.4444444,1.3703704,0.041902628
4038,23.005947,5.146548,2.4444444,1.3555555,0.06285394
4039,23.379831,5.319998,2.4444444,1.3555555,0.06285394
4040,24.236376,5.4399953,2.4444444,1.325926,0.0733296
4041,26.910965,6.0956736,2.5555556,1.2814814,0.10054616
4042,27.675846,5.822677,2.5555556,1.2777778,0.10539202
4043,28.581997,5.50843,2.5555556,1.2777778,0.10539202
4044,29.3895,5.444849,2.5555556,1.2777778,0.10539202
4045,25.928608,4.0375686,2.375,1.1625,0.047855344
4046,26.520327,4.046623,2.375,1.1625,0.047855344
4047,30.04405,6.733117,2.5714285,1.252381,0.12203533
4048,29.560883,7.9653015,2.6666667,1.3722223,0.15437345
4049,29.89757,8.092805,2.6666667,1.4222221,0.13510574
4050,30.331652,8.255038,2.6666667,1.4222221,0.13510574
4051,30.90307,8.458361,2.6666667,1.3333334,0.11785114
4052,31.591997,8.684989,2.6666667,1.3166667,0.11094758
4053,80.6229,46.638435,3,1.3066667,0.20687814
4054,53.70277,28.09142,3.25,1.39,0.31288564
4055,53.862698,28.385853,3.25,1.39,0.31288564
4056,54.2656,28.591148,3.25,1.39,0.31288564
4057,82.449295,48.164204,3,1.232,0.3303085
4058,82.59663,48.471626,3,1.312,0.2503085
4059,45.90464,20.736355,2.8,1.192,0.19373997
4060,71.666435,38.604935,2.6666667,1.0933334,0.22811663
4061,30.799229,7.094829,2.4285715,1.1999999,0.17836118
4062,32.005802,9.304927,2.5714285,1.2428571,0.12366935
4063,31.477694,9.080107,2.5714285,1.2714285,0.09509792
4064,30.978144,8.864015,2.5714285,1.2714285,0.09509792
4065,30.583721,8.607435,2.5714285,1.2714285,0.09509792
4066,30.30345,8.285602,2.5714285,1.2714285,0.09509792
4067,30.44978,7.9815717,2.5714285,1.2714285,0.09509792
4068,23.29474,5.2111654,2.2857144,1.1714286,0.08081221
4069,22.469421,5.1434054,2.2857144,1.1714286,0.08081221
4070,21.93168,5.06124,2.2857144,1.1714286,0.08081221
4071,22.949013,4.431814,2.25,1.0999999,0.120710686
4072,22.317835,4.404825,2.25,1.15,0.07071068
4073,19.173624,2.521312,2.125,1.075,0.03535534
4074,21.724323,4.156428,2.25,1.1333333,0.09428091
4075,21.296576,4.163951,2.25,1.15,0.07071068
4076,20.921467,4.1987514,2.25,1.15,0.07071068
4077,20.656261,4.180107,2.25,1.15,0.07071068
4078,20.370207,4.089725,2.25,1.15,0.07071068
4079,20.662409,3.9167764,2.25,1.15,0.07071068
4080,21.16838,3.7239141,2.25,1.15,0.07071068
4081,21.601637,3.5729077,2.25,1.1666666,0.058925565
4082,22.625742,3.4256117,2.25,1.2,0.03535534
4083,24.241505,3.259359,2.25,1.2,0.03535534
4084,23.046513,0.7331444,2.125,1.125,0
4085,22.518255,0.7766301,2.142857,1.1428572,0
4086,23.45772,0.7692849,2.142857,1.1428572,0
4087,24.479403,0.79946846,2.142857,1.1428572,0
4088,23.827734,1.0980555,2.1666667,1.1666666,0
4089,28.405216,6.7712564,2.6,1.2,0.11981411
4090,19.543447,6.03E-06,2,1.1600001,0.16000001
4091,19.177906,6.71E-06,2,1,0
4092,21.733042,5.02E-06,2,0.93333334,0.06666667
4093,23.30751,4.89E-06,2,0.94285715,0.057142857
4094,22.735239,7.30E-06,2,1,0
4095,22.31332,3.76E-06,2,1,0
4096,21.91278,7.44E-06,2,1,0
4097,26.017563,1.8637185,2.125,0.9916667,0.092491835
4098,25.797812,1.9205877,2.125,1.075,0.03535534
4099,25.403975,1.9387394,2.125,1.025,0.08535534
4100,25.071579,1.9202617,2.125,1.075,0.03535534
4101,24.696198,1.9128518,2.125,1.075,0.03535534
4102,25.659386,1.704888,2.1111112,1.0222222,0.075871415
4103,25.38043,1.7065969,2.1111112,1.0666667,0.03142697
4104,25.118073,1.7252015,2.1111112,1.0666667,0.03142697
4105,23.635452,2.114172,2.125,1.075,0.03535534
4106,23.946693,2.2543283,2.125,1.075,0.03535534
4107,24.223278,2.432646,2.125,1.075,0.03535534
4108,24.700737,2.6598396,2.125,1.075,0.03535534
4109,25.123272,2.872088,2.125,1.075,0.03535534
4110,25.300758,3.1286755,2.125,1.075,0.03535534
4111,25.070131,3.8211915,2.142857,1.0857142,0.040406104
4112,26.3002,4.0459523,2.142857,1.0857142,0.040406104
4113,26.436113,4.9141536,2.1666667,1.1,0.047140453
4114,28.27214,1.5289563,2.1666667,1.1444445,0.1452341
4115,28.300833,1.3184669,2.1666667,1.1,0.047140453
4116,27.480267,1.3176843,2.2,1.12,0.056568544
4117,27.665548,1.0411828,2.2,1.12,0.065319724
4118,27.881546,0.7325198,2.2,1.2,0
4119,28.072636,0.39404112,2.2,1.2,0
4120,28.298086,0.14969313,2.2,1.2,0
4121,28.261389,0.41797137,2.2,1.12,0.08
4122,27.769949,0.79016674,2.2,1.2,0
4123,28.353159,0.959315,2.1666667,1.1,0.06666667
4124,27.457441,1.2526294,2.1666667,1.1222223,0.015713489
4125,27.721033,1.319332,2.142857,1.0285714,0.09754896
4126,26.811468,1.5333482,2.142857,1.0857142,0.040406104
4127,25.320883,2.342594,2.142857,1.0666667,0.06734351
4128,25.47237,2.075195,2.125,1.025,0.08535534
4129,24.264118,2.1377275,2.125,1.075,0.03535534
4130,23.071686,2.239564,2.125,1.075,0.03535534
4131,23.499199,2.0969326,2.1111112,1.0222222,0.075871415
4132,22.63268,2.221545,2.1111112,1.0666667,0.03142697
4133,22.333185,2.3517003,2.1111112,1.0666667,0.03142697
4134,21.863976,2.4773018,2.1111112,1.0666667,0.03142697
4135,21.790108,2.6056395,2.1111112,1.0666667,0.03142697
4136,25.387663,4.102502,2.2,1.0666666,0.11542473
4137,25.291912,3.9598122,2.2,1.1200001,0.056568544
4138,25.32484,3.7010205,2.2,1.1200001,0.056568544
4139,25.6333,3.4070525,2.2,1.1200001,0.056568544
4140,25.966404,3.0768178,2.2,1.1200001,0.056568544
4141,26.457083,2.7098014,2.2,1.1200001,0.056568544
4142,26.732883,2.3722696,2.2,1.1200001,0.056568544
4143,27.439474,2.0484147,2.2,1.1200001,0.056568544
4144,27.017,1.9060053,2.2222223,1.0888889,0.10729839
4145,24.203753,2.96E-06,2,1,0
4146,22.663887,3.94E-06,2,1,0
4147,22.556698,4.62E-06,2,1,0
4148,22.388964,8.46E-06,2,1,0
4149,23.534252,0.5808871,2.125,1.0083333,0.011785116
4150,23.565216,0.68121874,2.125,1.075,0.03535534
4151,23.08224,0.8001808,2.125,1.1083333,0.023570225
4152,24.677647,1.9846927,2.25,1.15,0.054006174
4153,22.911951,2.5773816,2.2857144,1.2285715,0.040406104
4154,22.500584,2.8614595,2.2857144,1.2285715,0.040406104
4155,22.273989,3.0913005,2.2857144,1.2285715,0.040406104
4156,22.422062,3.361435,2.2857144,1.2285715,0.040406104
4157,22.98515,3.7548296,2.2857144,1.2285715,0.040406104
4158,23.625074,4.036788,2.2857144,1.2285715,0.040406104
4159,25.493793,3.8573997,2.25,1.15,0.08535534
4160,28.440775,4.7369633,2.3333333,1.1555555,0.1238769
4161,28.940792,4.7153316,2.3333333,1.2444444,0.06285394
4162,27.924274,5.872276,2.4285715,1.2571428,0.12121831
4163,28.27946,5.7028737,2.4285715,1.2571428,0.12121831
4164,28.458693,5.354091,2.4285715,1.2952381,0.1077496
4165,44.091694,16.06161,3,1.3866667,0.1988435
4166,61.33349,20.234287,3.2,1.4133333,0.12455547
4167,58.98718,18.525534,3.1666667,1.2888888,0.18617637
4168,30.786814,6.2379375,2.5,1.3,0.15606602
4169,30.14381,5.8843374,2.5,1.3499999,0.10606602
4170,29.401215,5.5917215,2.5,1.3833333,0.094280906
4171,25.883535,2.7901516,2.375,1.375,0.08535534
4172,24.887089,2.7942147,2.375,1.325,0.03535534
4173,24.066381,2.874075,2.375,1.325,0.03535534
4174,21.542444,3.4546087,2.4285715,1.3714286,0.040406104
4175,20.590275,3.7223208,2.4285715,1.3714286,0.040406104
4176,21.981194,3.5367026,2.375,1.225,0.120710686
4177,21.62079,3.7483654,2.375,1.275,0.07071068
4178,21.600943,3.9379063,2.375,1.275,0.07071068
4179,26.789743,8.102291,2.625,1.3750001,0.17212808
4180,27.039417,8.178402,2.625,1.4250001,0.14142136
4181,28.405302,7.2032175,2.5555556,1.3333334,0.17015234
4182,30.423655,9.232003,2.6666667,1.3851852,0.13618354
4183,30.580034,9.019454,2.6666667,1.4444444,0.15713485
4184,26.96185,4.8578386,2.4444444,1.3555557,0.13872536
4185,27.255047,4.857311,2.4444444,1.3111111,0.094280906
4186,27.77819,4.858597,2.4444444,1.3111111,0.094280906
4187,26.685072,3.7057517,2.3333333,1.2888889,0.10729839
4188,26.126282,4.135378,2.375,1.275,0.07071068
4189,27.376987,5.555784,2.5,1.3291668,0.11207181
4190,24.84892,7.1559677,2.6666667,1.4833332,0.133743
4191,25.249428,6.7697854,2.6666667,1.4833332,0.133743
4192,25.613573,6.4021378,2.6666667,1.4833332,0.133743
4193,24.857948,5.8865743,2.5,1.4111112,0.14272185
4194,28.64509,9.184934,2.6666667,1.4444443,0.17284834
4195,28.712824,9.486018,2.6666667,1.4666666,0.14142136
4196,28.915403,9.638749,2.6666667,1.4,0.18856181
4197,26.652182,8.602379,2.5,1.3666668,0.20808804
4198,27.133615,8.588309,2.5,1.3000001,0.14142136
4199,25.609373,4.557652,2.2857144,1.1142857,0.13795507
4200,25.545576,4.5001984,2.2857144,1.1714286,0.08081221
4201,28.521475,6.8465953,2.4285715,1.1809523,0.094280906
4202,28.40489,6.5026064,2.4285715,1.2571428,0.12121831
4203,28.100649,6.1686616,2.4285715,1.2571428,0.12746915
4204,32.192875,8.451888,2.7142856,1.4,0.18021752
4205,31.75005,7.9889727,2.7142856,1.4428571,0.1517094
4206,30.535093,8.847877,2.8333333,1.6,0.17827274
4207,29.602041,8.372,2.8333333,1.6777778,0.12570788
4208,28.373917,7.828325,2.8333333,1.6999999,0.094280906
4209,27.216131,7.2461376,2.8333333,1.6999999,0.094280906
4210,27.127426,5.7436576,2.7142856,1.5428572,0.13795507
4211,26.161516,5.2940836,2.7142856,1.6,0.08081221
4212,25.548538,5.126229,2.7142856,1.6,0.08081221
4213,24.963863,5.2615542,2.7142856,1.6,0.08081221
4214,24.839548,5.4116554,2.7142856,1.6,0.08081221
4215,24.702883,3.4998538,2.7142856,1.5571429,0.10000001
4216,25.051771,3.5922356,2.7142856,1.5285714,0.014285718
4217,25.338858,3.5998652,2.7142856,1.4952382,0.04164078
4218,26.56411,3.1505697,2.625,1.3666668,0.08333334
4219,23.390013,1.8113158,2.3333333,1.3370371,0.06296298
4220,27.052986,4.9827886,2.625,1.3958333,0.049712695
4221,26.525124,5.075515,2.625,1.3791667,0.043118626
4222,26.392363,5.205405,2.625,1.3791667,0.043118626
4223,24.536064,4.2400126,2.5,1.3833334,0.042403743
4224,24.49089,3.9033086,2.5,1.3666667,0.06597397
4225,24.794825,3.4933047,2.5,1.3625,0.062035024
4226,25.140026,3.0873678,2.5,1.4041667,0.056188684
4227,25.583616,2.7336535,2.5,1.35,0.060355347
4228,27.929535,3.1306133,2.625,1.3499999,0.08936152
4229,28.703016,2.7638218,2.625,1.4,0.07071068
4230,30.691782,4.5991545,2.75,1.4266667,0.11267628
4231,30.491957,5.520503,2.7142856,1.4285715,0.107266106
4232,29.799368,4.6023154,2.5714285,1.3857143,0.014285718
4233,30.968065,3.8440244,2.5,1.2875,0.0625
4234,31.312391,3.7411182,2.5,1.3375,0.012500003
4235,31.527851,3.7001615,2.5,1.3375,0.012500003
4236,26.689812,1.2716694,2.2222223,1.2222222,0
4237,26.624672,1.4061269,2.2222223,1.1333334,0.075871415
4238,26.264719,1.5771403,2.2222223,1.1777778,0.03142697
4239,28.717554,3.072029,2.3,1.1666666,0.11542473
4240,28.46957,3.2191358,2.3,1.22,0.056568544
4241,33.525387,5.973532,2.5555556,1.3111112,0.0900705
4242,33.914948,6.0260386,2.6666667,1.3111111,0.15049918
4243,32.967415,5.6627297,2.5555556,1.3037038,0.15124625
4244,32.235577,5.1430097,2.4444444,1.2222222,0.07856742
4245,32.05503,6.028953,2.5,1.2375001,0.083210684
4246,29.050251,4.446958,2.375,1.2125,0.097855344
4247,29.161367,4.670664,2.375,1.1625,0.047855344
4248,29.418808,4.8862104,2.375,1.1625,0.047855344
4249,29.731663,5.1179705,2.375,1.1625,0.047855344
4250,30.006252,5.2923326,2.375,1.1625,0.047855344
4251,30.647995,5.4515896,2.375,1.1625,0.047855344
4252,29.289299,3.989265,2.25,1.15,0.07071068
4253,31.362255,6.9594398,2.375,1.1916667,0.11320251
4254,34.940926,8.256591,2.5714285,1.2285715,0.1259876
4255,34.739613,8.384176,2.5714285,1.2714285,0.09509792
4256,34.59338,8.524298,2.5714285,1.2714285,0.09509792
4257,31.583157,7.847207,2.4285715,1.2571428,0.12121831
4258,31.370697,7.713891,2.4285715,1.2571428,0.12121831
4259,31.070524,7.157937,2.4285715,1.2571428,0.12121831
4260,30.165552,7.8046227,2.5,1.3,0.14142136
4261,33.041996,8.681268,2.6666667,1.3777777,0.21998878
4262,29.719557,4.6914067,2.4285715,1.2571428,0.23550403
4263,29.102692,4.441229,2.4285715,1.2761904,0.1077496
4264,27.314379,4.9978375,2.5,1.3666667,0.094280906
4265,26.58671,4.9468446,2.5,1.3666667,0.094280906
4266,26.126444,5.1289644,2.5,1.3666667,0.094280906
4267,25.668526,5.419151,2.5,1.3666667,0.10157356
4268,25.135384,5.6483283,2.5,1.4111112,0.06285393
4269,24.746881,5.7665105,2.5,1.3666667,0.094280906
4270,28.65106,6.475822,2.5714285,1.247619,0.1496193
4271,28.39365,6.3311987,2.5714285,1.3619047,0.11580492
4272,24.771605,4.506538,2.4285715,1.2761905,0.07539882
4273,28.238657,5.927285,2.5714285,1.3428571,0.14274232
4274,28.190098,5.7336817,2.5714285,1.3619047,0.11580492
4275,24.965534,3.8788438,2.4285715,1.2952381,0.061930113
4276,26.07237,3.6849816,2.4285715,1.3333334,0.034992713
4277,26.846226,3.4936693,2.4285715,1.3000001,0.058901515
4278,24.129452,4.6365595,2.6,1.3399999,0.020000005
4279,24.405603,4.405808,2.6,1.3399999,0.020000005
4280,24.770761,4.268982,2.6,1.4466667,0.055377502
4281,25.093887,4.196388,2.6,1.4666667,0.0489898
4282,27.171707,3.7923803,2.5,1.2166666,0.083333336
4283,28.196196,3.4501224,2.4285715,1.1857144,0.071428575
4284,27.068457,4.118096,2.5,1.2833333,0.016666671
4285,32.649254,10.438484,3,1.42,0.08324556
4286,32.923,9.013985,2.8333333,1.3333334,0.1
4287,41.16294,13.798732,3.8,1.5019047,0.13760361
4288,39.238068,11.508409,3.5,1.4103174,0.15192461
4289,38.4144,11.505146,3.5,1.4769841,0.08525794
4290,37.68688,11.471535,3.5,1.4769841,0.08525794
4291,36.453655,11.450165,3.5,1.4769841,0.08525794
4292,33.094227,8.207371,3.3333333,1.4825398,0.08430476
4293,32.00693,7.8866944,3.3333333,1.4603175,0.13490418
4294,30.948095,7.6304,3.3333333,1.6214285,0.069291115
4295,30.692362,6.4698267,3.142857,1.5027211,0.13547611
4296,26.394676,5.195734,2.75,1.5875001,0.08574048
4297,28.086857,7.1854916,2.875,1.5458335,0.04752559
4298,27.488052,7.4324255,2.875,1.6391667,0.076188676
4299,27.0052,7.546339,2.875,1.6791667,0.082008585
4300,26.668362,7.5678015,2.875,1.6416667,0.091793865
4301,27.023762,7.5548687,2.875,1.6416667,0.091793865
4302,27.553272,7.4659433,2.875,1.6416667,0.091793865
4303,31.37684,6.3327107,3.142857,1.5891157,0.1398694
4304,45.58113,34.80077,3.8,1.7416668,0.26725954
4305,45.87464,34.90341,3.8,1.7316668,0.25964352
4306,47.316185,35.04879,3.8,1.7383335,0.24197082
4307,48.478214,35.13684,3.8,1.7533333,0.24151686
4308,34.09493,9.296566,3.6,1.7695239,0.087839484
4309,66.08217,55.26269,4.5,1.8341668,0.28278866
4310,66.4963,55.28354,4.5,1.8325,0.2749047
4311,67.378975,55.339638,4.5,1.7791667,0.2960413
4312,47.6138,22.12224,4.25,1.7,0.2951063
4313,35.207672,7.8321314,3.4,1.5133334,0.3071205
4314,33.264088,6.8932414,2.8333333,1.3111111,0.17833197
4315,34.36598,7.00769,2.8333333,1.2444445,0.111665286
4316,35.562622,7.0635686,2.8333333,1.2444445,0.111665286
4317,36.886387,7.1515594,2.8333333,1.2444445,0.111665286
4318,37.831406,7.187803,2.8333333,1.2444445,0.111665286
4319,36.32736,6.9975395,2.6666667,1.1822222,0.130023
4320,30.008665,1.9266926,2.2857144,1.152381,0.11101767
4321,30.370922,2.1372008,2.2857144,1.1714286,0.08081221
4322,24.817606,5.58E-06,2,1.1333333,0.13333334
4323,24.362074,2.90E-06,2,1,0
4324,23.718344,2.57E-06,2,1,0
4325,24.398272,5.63E-06,2,0.94285715,0.057142857
4326,23.477459,1.02E-06,2,1,0
4327,25.287683,1.4051195,2.142857,1.0095237,0.013468704
4328,24.503662,1.4408662,2.142857,1.0857142,0.040406104
4329,24.210867,1.4443235,2.142857,1.0857142,0.040406104
4330,24.650822,1.4758685,2.142857,1.0857142,0.040406104
4331,24.165142,1.4909166,2.142857,1.0285714,0.09754896
4332,23.51456,1.5324095,2.142857,1.0857142,0.040406104
4333,22.591492,1.5842139,2.142857,1.0857142,0.040406104
4334,24.803864,4.076326,2.2857144,1.152381,0.10774962
4335,24.023022,3.9854493,2.2857144,1.1714286,0.08081221
4336,23.562866,3.902061,2.2857144,1.1714286,0.08081221
4337,23.254477,3.761806,2.2857144,1.1714286,0.08081221
4338,21.210505,1.661806,2.125,1.075,0.13535535
4339,21.433538,1.538722,2.125,1.075,0.03535534
4340,21.772364,1.444218,2.125,1.075,0.03535534
4341,22.245308,1.3693234,2.125,1.075,0.03535534
4342,24.058456,1.1439356,2.1111112,1.0222222,0.075871415
4343,24.392342,1.087141,2.1111112,1.0666667,0.03142697
4344,25.028366,1.0560374,2.1111112,1.0666667,0.03142697
4345,23.989283,3.45E-06,2,1,0
4346,24.724983,3.10E-06,2,1,0
4347,25.865723,3.3436418,2.125,1.0083333,0.011785116
4348,26.227497,3.5878444,2.125,1.075,0.03535534
4349,25.351236,4.3874545,2.142857,1.0857142,0.040406104
4350,27.633013,7.7872505,2.2857144,1.1142857,0.10212745
4351,26.713055,0.825052,2.125,1.0583334,0.15892556
4352,27.35078,0.6454116,2.1111112,1.0222222,0.08073318
4353,26.658897,0.554566,2.1111112,1.1111112,0
4354,26.125334,0.46725675,2.1111112,1.1111112,0
4355,27.289513,2.6485877,2.2222223,1.1185185,0.010475659
4356,26.894184,2.2645757,2.2222223,1.1777778,0.03142697
4357,26.604439,1.9203635,2.2222223,1.1777778,0.03142697
4358,25.796242,1.671087,2.2222223,1.1777778,0.03142697
4359,25.150576,1.4545484,2.2222223,1.1777778,0.03142697
4360,24.484749,1.3179072,2.2222223,1.1777778,0.03142697
4361,25.992626,2.18462,2.3333333,1.2,0.07943246
4362,31.640522,6.4190555,2.75,1.3333333,0.13611391
4363,35.95506,6.331944,3.2857144,1.4309523,0.16502525
4364,38.311577,8.176882,3.4285715,1.5309525,0.20987658
4365,47.130398,24.203653,3.2857144,1.5591838,0.19964863
4366,46.892548,24.34432,3.2857144,1.5401362,0.21311733
4367,45.045544,23.806568,3.142857,1.4163266,0.19964863
4368,43.29589,20.697145,3,1.3142859,0.22469255
4369,27.174906,3.755814,2.5555556,1.388889,0.08660588
4370,26.822104,3.3541987,2.5555556,1.3962964,0.089943685
4371,27.869957,3.3620832,2.6666667,1.4814816,0.047512714
4372,27.73186,2.8176374,2.6666667,1.5407407,0.068464026
4373,26.62938,2.7388034,2.75,1.6458334,0.07204211
4374,26.275307,3.235106,2.75,1.6583333,0.039927416
4375,33.662437,6.8490305,3.4285715,1.5714285,0.1643877
4376,33.709885,7.021392,3.4285715,1.5833334,0.13124286
4377,34.099926,7.21817,3.4285715,1.5261906,0.18511768
4378,56.13968,26.608524,3.5714285,1.3671428,0.27062887
4379,120.88438,43.27459,5,1.2205714,0.23448221
4380,125.01359,46.87324,5.2,1.3310477,0.3383692
4381,123.74208,43.606438,5.4,1.3795555,0.32693693
4382,101.5505,36.24399,4.5,1.3249573,0.27533385
4383,56.92617,21.366274,3.7142856,1.37517,0.27120125
4384,23.887756,5.489633,2.5,1.35,0.11148025
4385,23.491806,5.0697217,2.5,1.3533334,0.08106345
4386,23.105953,4.642029,2.5,1.3666667,0.07163535
4387,23.022,4.296901,2.5,1.3933333,0.052779175
4388,28.161098,5.4641843,2.7777777,1.4814816,0.09377995
4389,27.755129,5.118876,2.7777777,1.4703704,0.11419908
4390,25.035744,3.726927,2.6666667,1.4444444,0.034826387
4391,24.26318,3.7026825,2.6666667,1.4481483,0.038327668
4392,27.054615,5.6253204,2.7777777,1.5,0.09070595
4393,26.873497,5.9202185,2.7777777,1.5740741,0.09512077
4394,26.884666,6.3253727,2.7777777,1.6185186,0.07716206
4395,27.141916,6.6888723,2.7777777,1.6185186,0.07716206
4396,26.387798,7.9612737,2.875,1.6458334,0.122162655
4397,26.882816,8.295447,2.875,1.6458334,0.122162655
4398,27.54588,8.659807,2.875,1.6583334,0.09571069
4399,51.06738,21.252987,3.8333333,1.7155557,0.21660256
4400,28.03007,7.104623,2.875,1.5833335,0.04824047
4401,28.400698,7.146409,2.875,1.5916667,0.075922355
4402,28.156536,8.131487,3,1.621905,0.09572915
4403,28.579884,8.080027,3,1.6057142,0.06761046
4404,29.969385,7.064957,2.875,1.4591668,0.11182692
4405,30.578327,7.14046,2.875,1.5091667,0.06182692
4406,29.563953,6.4111075,2.75,1.4841666,0.054778524
4407,30.277733,6.814726,2.75,1.4341667,0.028829928
4408,30.341047,8.219609,2.857143,1.4619048,0.044791132
4409,31.281164,7.54232,2.75,1.3208333,0.11276248
4410,39.182606,9.778584,3.125,1.3591667,0.18480949
4411,41.81539,12.255595,3.4285715,1.4879366,0.14445578
4412,39.604786,12.242396,3.2857144,1.4704762,0.13239858
4413,39.75426,12.366012,3.2857144,1.4419049,0.15411854
4414,37.84705,8.461493,3.142857,1.4704762,0.124198355
4415,38.169678,8.4381695,3.142857,1.4133333,0.067055486
4416,33.388077,6.0673013,2.75,1.4533334,0.07763386
4417,33.76317,6.3704576,2.75,1.37,0.08941896
4418,61.037235,31.492247,3.142857,1.2971429,0.1918182
4419,61.57241,31.863678,3.142857,1.3314285,0.20017269
4420,62.05116,32.22573,3.142857,1.3314285,0.20017269
4421,31.062567,7.098792,2.5714285,1.404762,0.17751043
4422,30.603231,8.571383,2.6666667,1.4222221,0.13510574
4423,30.985083,8.809045,2.6666667,1.4222221,0.13510574
4424,28.763445,4.9373865,2.4285715,1.2190477,0.2468274
4425,28.885723,4.9245634,2.4285715,1.2761905,0.07539882
4426,29.061049,4.884174,2.4285715,1.2761905,0.07539882
4427,29.051386,4.750114,2.4285715,1.2761905,0.07539882
4428,29.093088,4.56721,2.4285715,1.2142857,0.08326324
4429,31.38875,8.199212,2.5714285,1.252381,0.12203533
4430,31.54536,7.9161463,2.5714285,1.2714285,0.09509792
4431,26.75068,3.291978,2.125,1.125,0.08535534
4432,27.119036,3.211607,2.125,1.075,0.03535534
4433,25.63806,2.21E-06,2,1,0
4434,26.175293,3.22E-06,2,1,0
4435,27.007977,5.38E-06,2,1,0
4436,26.643917,3.67E-06,2,1,0
4437,27.918097,3.45E-06,2,1,0
4438,31.048903,4.2514987,2.142857,1.0095237,0.013468704
4439,30.741747,2.68E-06,2,1,0.10000001
4440,27.513653,5.72E-06,2,1,0
4441,28.084507,5.02E-06,2,1,0
4442,29.674902,4.74E-06,2,0.91999996,0.08
4443,29.683762,4.20E-06,2,1,0
4444,28.485886,6.20E-06,2,1,0
4445,32.006466,2.3504126,2.25,1.05,0.10801235
4446,30.100128,3.1843812,2.3333333,1.1999999,0.094280906
4447,33.943157,8.3013525,2.6666667,1.1999999,0.08164966
4448,32.726173,7.671297,2.6666667,1.2333333,0.033333343
4449,35.56944,10.002352,3,1.388889,0.19046819
4450,34.107174,9.554316,3,1.4333334,0.12761424
4451,33.577168,3.9735584,2.4285715,0.95714283,0.28326324
4452,32.225685,3.7999551,2.4285715,1.1857144,0.05469182
4453,29.42581,1.8716749,2.25,1.0375,0.0625
4454,27.852886,1.670873,2.25,1.0875,0.012500003
4455,22.852667,5.56E-06,2,1,0
4456,23.560394,1.0051242,2.1111112,1.0518519,0.052378282
4457,22.700436,1.0680928,2.1111112,1.0666667,0.03142697
4458,22.11994,1.1074277,2.1111112,1.0666667,0.03142697
4459,23.067738,1.0289702,2.1,1.02,0.06828427
4460,22.805904,1.0480074,2.1,1.0600001,0.028284272
4461,22.708439,1.1069998,2.1,1.0600001,0.028284272
4462,22.70855,1.1323218,2.1,1.0600001,0.028284272
4463,23.093264,1.1427853,2.1,1.0600001,0.028284272
4464,23.777584,1.1523112,2.1,1.0600001,0.028284272
4465,24.512709,1.1630585,2.1,1.0600001,0.028284272
4466,24.067701,1.2797322,2.1111112,1.0666667,0.03142697
4467,24.726372,1.2760566,2.1111112,1.0666667,0.03142697
4468,24.047342,1.4431266,2.125,1.075,0.03535534
4469,24.149536,1.4538145,2.125,1.025,0.08535534
4470,24.142717,2.4526782,2.125,1.0083333,0.011785116
4471,27.790926,3.3445296,2.2222223,1.074074,0.1282497
4472,27.49862,3.227859,2.2222223,1.1333333,0.06285394
4473,43.431957,9.159236,2.857143,1.0857142,0.049487166
4474,45.139656,11.101501,3,1.1642857,0.114694186
4475,44.36678,10.8283205,3,1.2214286,0.09337895
4476,45.73431,9.227128,3.142857,1.2222222,0.08462321
4477,41.016933,8.48825,2.857143,1.1642857,0.031134995
4478,40.231327,8.311487,2.857143,1.1571429,0.028571432
4479,41.541233,6.8373494,3,1.1513227,0.030596474
4480,41.144207,6.6472855,3,1.1767197,0.03622697
4481,41.163357,6.573643,3,1.1767197,0.03622697
4482,25.877365,4.3571587,2.5,1.3333334,0.06123725
4483,27.456175,5.7566013,2.625,1.2950001,0.11991805
4484,42.715546,7.4260144,3.2857144,1.2685715,0.09647294
4485,42.199154,7.151136,3.2857144,1.3314285,0.040808167
4486,41.605915,6.857023,3.2857144,1.3314285,0.040808167
4487,41.523186,6.505095,3.2857144,1.3314285,0.040808167
4488,41.320255,6.204612,3.2857144,1.3314285,0.040808167
4489,30.639975,5.1694727,2.75,1.4875001,0.070354596
4490,30.725054,4.7585125,2.75,1.4541668,0.07847397
4491,25.114649,2.8168266,2.4444444,1.3703704,0.10308798
4492,25.187613,2.8558943,2.4444444,1.3000001,0.07723926
