 Time Step, Mean Dist, StdDev Mean Dist, Mean Cluster Size, Mean SD Est, StdDev Mean SD Est
482,22.934393,2.6704452,2.2222223,1.2222222,0.075871415
483,22.4745,2.761846,2.2222223,1.1777778,0.03142697
484,23.424896,2.5826244,2.2,1.12,0.06828427
485,76.80594,28.701141,3,1.19,0.12172322
486,71.90341,25.295649,2.8888888,1.1585186,0.15842131
487,71.45644,25.202274,2.8888888,1.202963,0.113976866
488,82.24111,33.040997,3.375,1.2866666,0.20333041
489,82.197174,33.089207,3.375,1.3575001,0.1713426
490,82.134926,33.127987,3.375,1.4033334,0.20092386
491,82.12682,33.078693,3.375,1.4366667,0.18946122
492,82.223045,33.05017,3.375,1.4366667,0.18946122
493,82.39682,32.96408,3.375,1.4366667,0.18946122
494,67.47395,22.024807,3.125,1.4666667,0.13908441
495,67.95678,21.946424,3.125,1.4666667,0.13908441
496,69.44728,23.191557,3.25,1.4583334,0.15619187
497,50.626263,24.949102,3,1.4633334,0.19273524
498,75.34217,26.549688,3.4285715,1.5780953,0.16555259
499,28.468973,7.420649,3,1.5419048,0.11959572
500,28.488577,7.2137003,3,1.5895239,0.09212197
501,25.397402,5.965853,2.75,1.4508333,0.10228276
502,27.484844,5.9104214,2.875,1.395,0.05953312
503,25.737822,4.8437085,2.5555556,1.3777778,0.023726441
504,25.842733,4.7055926,2.5555556,1.362963,0.04467775
505,26.997738,4.096738,2.5,1.2866666,0.08020998
506,26.430103,4.349183,2.5555556,1.362963,0.04467775
507,28.790108,6.87294,2.6666667,1.4177778,0.079245366
508,29.194767,6.7576785,2.6666667,1.471111,0.07948353
509,33.85079,8.488746,3,1.52,0.12690634
510,34.037777,9.518492,3.142857,1.6857141,0.09510673
511,34.1274,10.998542,3.3333333,1.7866668,0.093630075
512,31.731047,7.056707,3.1666667,1.8000001,0.116555445
513,29.87451,6.711122,3,1.7466668,0.03990018
514,29.697859,6.773936,3,1.6855556,0.04871011
515,30.466501,5.929869,2.857143,1.5114286,0.12583178
516,24.257578,3.6848078,2.5,1.4533334,0.09665924
517,23.272034,4.7482543,2.5714285,1.4304762,0.065531634
518,23.54811,5.265719,2.5714285,1.4190476,0.057442803
519,21.883307,3.835362,2.4285715,1.3714286,0.040406104
520,22.44576,4.193769,2.4285715,1.3714286,0.040406104
521,21.061502,5.2813134,2.5,1.4333334,0.047140453
522,21.713827,5.569693,2.5,1.4333334,0.047140453
523,22.654528,5.835898,2.5,1.4333334,0.047140453
524,20.63383,2.0581436,2.3333333,1.4,0.06666667
525,21.29068,2.2597046,2.3333333,1.3333334,0
526,21.947706,2.3845012,2.3333333,1.3333334,0
527,24.109512,2.1107135,2.2857144,1.1571429,0.0890867
528,24.103426,2.1310682,2.2857144,1.1904763,0.034992713
529,27.177994,3.695582,2.4285715,1.2380953,0.083554804
530,27.876259,3.2090592,2.375,1.1916666,0.115973964
531,26.75636,2.3807395,2.2222223,1.1481482,0.09682273
532,25.144716,2.879078,2.25,1.1666667,0.047140457
533,24.250593,3.0626817,2.25,1.15,0.07071068
534,23.498528,3.227069,2.25,1.15,0.07071068
535,22.801012,3.4272878,2.25,1.15,0.07071068
536,22.087252,3.6695259,2.25,1.15,0.07071068
537,20.404062,1.6771836,2.1111112,1.0222222,0.075871415
538,22.238632,4.290989,2.2222223,1.074074,0.041902628
539,23.089146,3.9021525,2.2,1.08,0.09656855
540,29.426792,8.308556,2.5555556,1.2296296,0.15036865
541,28.918678,8.440273,2.5555556,1.2777778,0.10539202
542,28.621134,8.551891,2.5555556,1.2777778,0.10539202
543,28.383688,8.559963,2.5555556,1.2777778,0.10539202
544,28.283127,8.511357,2.5555556,1.2777778,0.10539202
545,28.445265,8.4369135,2.5555556,1.2777778,0.10539202
546,29.304642,7.547451,2.5,1.21,0.13485281
547,29.515081,7.508307,2.5,1.25,0.09485282
548,30.930227,8.165324,2.6,1.2833334,0.12884629
549,29.308685,7.093732,2.5,1.3133333,0.12256519
550,29.96027,7.052739,2.5,1.3,0.14142136
551,31.695812,7.5159264,2.6,1.3,0.137632
552,30.71937,5.070039,2.5,1.29,0.13485281
553,30.57534,5.655134,2.5555556,1.2777778,0.10539202
554,31.09515,5.690481,2.5555556,1.2777778,0.10539202
555,33.34142,9.715771,2.75,1.3375,0.12403551
556,33.690792,9.837887,2.75,1.4875001,0.083210684
557,34.199596,9.948654,2.75,1.4875001,0.083210684
558,34.601604,9.975593,2.75,1.4875001,0.083210684
559,29.721262,3.740279,2.3333333,1.3333334,0.15174283
560,28.772758,4.2171626,2.375,1.275,0.07071068
561,25.732893,2.3816273,2.25,1.2,0.03535534
562,26.063808,2.453876,2.25,1.2,0.03535534
563,26.205618,2.5211873,2.25,1.2,0.03535534
564,26.081465,2.6161988,2.25,1.2,0.03535534
565,26.684692,2.387639,2.2222223,1.1333333,0.075871415
566,26.348206,2.5467033,2.375,1.25,0.08061863
567,26.237463,2.4619458,2.375,1.2125,0.012500003
568,26.37025,2.3978035,2.375,1.2125,0.012500003
569,28.62793,5.7364097,2.3333333,1.1851853,0.09269062
570,28.802032,5.774522,2.3333333,1.2444444,0.06285394
571,27.89739,7.4094095,2.4285715,1.3142856,0.08081221
572,30.592916,8.103955,2.5,1.2833333,0.17963625
573,31.02252,8.009185,2.5,1.35,0.10606602
574,29.451208,6.0266666,2.375,1.275,0.07071068
575,29.735415,5.9028363,2.375,1.275,0.07071068
576,30.036903,5.753672,2.375,1.275,0.07071068
577,28.380531,2.8945997,2.2222223,1.1777778,0.12031586
578,28.330961,2.8722556,2.2222223,1.1777778,0.03142697
579,30.107077,3.736424,2.3333333,1.1555555,0.03513642
580,31.564087,6.0353374,2.5,1.2708334,0.07142557
581,30.408644,6.4970865,2.5714285,1.3285714,0.05469182
582,30.255207,6.1473966,2.5714285,1.3285714,0.05469182
583,30.049702,5.8194184,2.5714285,1.3285714,0.05469182
584,30.115498,5.5488954,2.5714285,1.2714285,0.09509792
585,28.161346,4.6220193,2.4285715,1.2428571,0.11183468
586,29.92238,4.3271713,2.5714285,1.1714286,0.05714286
587,33.373425,7.404819,2.857143,1.1952381,0.14791842
588,32.4698,8.839729,3,1.4111112,0.1030206
589,31.890076,9.003556,3,1.4407407,0.098440945
590,31.223951,8.887818,3,1.4407407,0.098440945
591,31.157164,8.9329195,3,1.4407407,0.098440945
592,29.404953,10.752237,3.2,1.5866667,0.11430953
593,28.950296,10.712519,3.2,1.6044445,0.09431441
594,28.700672,10.60172,3.2,1.6044445,0.09431441
595,28.827295,10.496622,3.2,1.6044445,0.09431441
596,29.135874,10.262894,3.2,1.6044445,0.09431441
597,29.974518,8.402084,3,1.4370371,0.14526202
598,29.942972,8.386947,3,1.5314816,0.08777052
599,30.142906,8.39327,3,1.5537038,0.0655483
600,30.975245,7.164406,2.857143,1.3936509,0.10118182
601,30.994936,7.043895,2.857143,1.4317461,0.06736744
602,30.876957,6.7610497,2.857143,1.4317461,0.06736744
603,35.690647,13.29148,3,1.3061225,0.14830245
604,36.39251,13.538926,2.857143,1.2761905,0.13800846
605,36.38123,15.869873,3,1.3000001,0.15249012
606,36.50983,15.957859,3,1.3000001,0.15249012
607,37.013332,15.986188,3,1.3000001,0.15249012
608,37.430202,15.822309,3,1.3000001,0.15249012
609,29.566565,6.121883,2.6666667,1.4444445,0.08164967
610,30.169607,6.109528,2.6666667,1.4444445,0.08164967
611,34.13503,8.945232,2.8333333,1.4777778,0.1536579
612,34.076206,9.135232,2.8333333,1.4777778,0.19545679
613,31.3571,5.8384757,2.6666667,1.4888889,0.08796529
614,31.21302,5.895149,2.6666667,1.4888889,0.08796529
615,31.546528,5.307887,2.5714285,1.3619049,0.13254167
616,31.060421,5.561839,2.5714285,1.4190476,0.07539882
617,30.749788,5.68756,2.5714285,1.4190476,0.07539882
618,32.59274,8.222597,2.7142856,1.457143,0.12624204
619,29.986942,4.617372,2.5,1.2166667,0.10982424
620,29.604454,4.5805798,2.5,1.2625,0.030177677
621,38.980816,13.894093,3.3333333,1.25,0.1501912
622,37.822403,13.613626,3.3333333,1.3722223,0.23482658
623,36.437786,11.431632,3.142857,1.2571428,0.2665265
624,42.34667,20.986744,3.2857144,1.3023809,0.20189892
625,41.25523,20.778698,3.2857144,1.3785714,0.22883631
626,40.650936,20.579575,3.2857144,1.3785714,0.22883631
627,40.138783,20.278044,3.2857144,1.4166667,0.2153676
628,39.75776,19.921495,3.2857144,1.4357144,0.1884302
629,27.625517,9.729206,2.75,1.5166667,0.13668466
630,27.316465,9.470748,2.75,1.5458333,0.13752368
631,25.20573,6.924984,2.625,1.5125,0.07975891
632,25.339743,6.6026826,2.625,1.5291667,0.056188684
633,25.485897,6.4021354,2.625,1.5208334,0.054449413
634,28.409946,6.7518167,2.6666667,1.4296297,0.14085849
635,28.057522,6.6683216,2.6666667,1.5037037,0.0900705
636,27.532425,6.6050205,2.6666667,1.5037037,0.0900705
637,27.682766,6.610903,2.6666667,1.4592594,0.121497475
638,28.033897,6.7074027,2.6666667,1.3888888,0.10539202
639,25.27042,5.044738,2.5555556,1.3666668,0.1184095
640,21.232092,3.2596595,2.3,1.26,0.09656855
641,19.155926,2.2862551,2.2,1.2,0.06828427
642,19.084963,2.1899958,2.2,1.1600001,0.028284272
643,19.213438,2.1741612,2.2,1.1600001,0.028284272
644,21.077253,3.6028118,2.3,1.18,0.071489215
645,23.833424,4.995113,2.4,1.22,0.052779175
646,26.662003,6.5902777,2.5,1.2766666,0.085424736
647,27.467289,6.5774865,2.5,1.29,0.066568546
648,28.311798,6.604907,2.5,1.29,0.066568546
649,29.853607,6.8572235,2.6666667,1.2444444,0.065371975
650,26.96951,3.6391754,2.4,1.2,0.07071068
651,26.938313,4.3836994,2.4,1.2133334,0.11884628
652,27.154388,4.4383416,2.4,1.24,0.11313709
653,24.885216,3.6960857,2.3,1.1899999,0.13828428
654,25.078178,3.606416,2.3,1.13,0.038284276
655,25.28041,3.4910488,2.3,1.13,0.038284276
656,24.95388,4.468019,2.4444444,1.165926,0.07161856
657,23.99203,5.0400743,2.5,1.2166667,0.08479667
658,24.191427,5.0560174,2.5,1.2166667,0.08479667
659,24.79633,4.999733,2.5,1.2333333,0.08308142
660,27.497303,5.5333233,2.625,1.235,0.06952848
661,31.247189,5.8708158,3,1.3066667,0.069920555
662,35.08134,8.671967,3.5,1.3761905,0.1102432
663,36.79391,8.6994915,3.4285715,1.277551,0.16183768
664,36.057438,9.766159,3.2857144,1.4242178,0.13295269
665,35.82883,9.859485,3.2857144,1.4337416,0.15176825
666,30.16285,4.260813,2.6666667,1.3419753,0.20454136
667,29.940798,4.729841,2.75,1.3847222,0.13010903
668,30.039719,4.8221793,2.75,1.3583333,0.115587056
669,30.302828,4.8931007,2.75,1.3458333,0.1343121
670,29.788294,5.682735,2.857143,1.395238,0.15349953
671,30.116514,5.7611113,2.857143,1.395238,0.15349953
672,30.995422,5.090274,2.75,1.3000002,0.18841101
673,31.276152,5.104468,2.75,1.3458334,0.1343121
674,27.712982,3.7906091,2.7142856,1.3666668,0.17023627
675,25.29654,3.234254,2.375,1.2416667,0.06597397
676,24.250534,4.1954026,2.4285715,1.2761905,0.07539882
677,24.322084,4.6620555,2.4285715,1.2761905,0.07539882
678,24.386108,5.1446195,2.4285715,1.2761905,0.07539882
679,24.495127,5.622844,2.4285715,1.2761905,0.07539882
680,26.562565,4.7588367,2.3333333,1.1259259,0.1475324
681,28.918663,4.5236835,2.4444444,1.2222222,0.09287743
682,28.645477,4.247644,2.4444444,1.2814815,0.094932266
683,28.50388,4.0287075,2.4444444,1.3,0.07723926
684,28.416073,3.8169806,2.4444444,1.2555556,0.042538084
685,27.492363,4.0610285,2.5,1.2875,0.047855344
686,23.364632,2.3990142,2.2222223,1.2222222,0.075871415
687,27.539854,4.692254,2.5,1.2750001,0.06597397
688,27.629303,4.3934836,2.4444444,1.2111111,0.086982526
689,26.68542,4.5809436,2.4444444,1.2555556,0.042538084
690,25.780329,4.7754993,2.4444444,1.2555556,0.042538084
691,25.120174,5.0446396,2.4444444,1.2555556,0.042538084
692,23.651722,3.647797,2.3,1.2333333,0.047140453
693,22.701738,3.723704,2.3,1.26,0.028284272
694,23.644342,4.7346225,2.4,1.3066666,0.07542473
695,24.301567,5.140848,2.6666667,1.3170371,0.07204632
696,23.881437,5.2578464,2.6666667,1.3674074,0.0904111
697,23.677662,5.1365185,2.6666667,1.3733335,0.093631044
698,23.677273,5.0011616,2.6666667,1.4177778,0.05734231
699,24.163147,4.7566733,2.6666667,1.4177778,0.05734231
700,23.120634,5.198804,2.75,1.47,0.0645101
701,21.242706,4.3570437,2.4444444,1.4444444,0.075871415
702,21.918262,4.2674937,2.4444444,1.3703704,0.041902628
703,22.87425,4.3361263,2.4444444,1.3555557,0.06285394
704,21.87903,2.5000353,2.3333333,1.3333334,0.075871415
705,22.099659,1.4011881,2.2,1.2,0.080000006
706,22.556858,1.518718,2.2,1.2,0
707,23.31541,1.7954696,2.2,1.2,0
708,26.089798,3.3143456,2.3,1.22,0.04320494
709,27.03182,3.6181061,2.3,1.22,0.056568544
710,26.872084,4.3154,2.3333333,1.2444444,0.06285394
711,27.554277,4.589804,2.3333333,1.1999999,0.094280906
712,27.992832,4.833357,2.3333333,1.1555555,0.13872534
713,25.842829,3.6099901,2.2222223,1.1777778,0.10729839
714,27.512337,6.38525,2.375,1.1583333,0.08249579
715,27.925669,6.411575,2.375,1.2249999,0.10606602
716,27.825567,6.4126177,2.375,1.2249999,0.10606602
717,24.727015,4.005224,2.25,1.2,0.120710686
718,24.945192,4.0173616,2.25,1.15,0.07071068
719,24.790092,4.028535,2.25,1.15,0.07071068
720,25.229876,4.0062776,2.25,1.15,0.07071068
721,25.319977,4.0752764,2.25,1.15,0.07071068
722,25.462076,4.0359216,2.25,1.15,0.07071068
723,24.390337,4.5754914,2.2857144,1.1714286,0.08081221
724,25.953735,3.9362133,2.4285715,1.1714286,0.07539882
725,27.101618,3.374402,2.375,1.1291666,0.104449406
726,26.936148,3.2608073,2.375,1.2666667,0.054898746
727,29.332415,5.6520143,2.5,1.3041667,0.11019486
728,29.13246,5.561471,2.5,1.3833333,0.08737733
729,28.88815,5.524413,2.5,1.4,0.07071068
730,26.080727,2.9873378,2.375,1.325,0.13535535
731,25.844868,3.022571,2.375,1.325,0.03535534
732,26.58762,2.6896703,2.3333333,1.2444445,0.075871415
733,26.68508,2.860154,2.3333333,1.2481482,0.049945496
734,28.310692,4.402833,2.4444444,1.2851853,0.08771601
735,28.73025,4.2458816,2.4,1.2433335,0.11323522
736,28.784388,4.5669827,2.4,1.2833334,0.07323522
737,29.6121,5.166087,2.5,1.3300002,0.12037568
738,28.418274,4.0084305,2.5,1.3566668,0.15160426
739,27.880087,4.0692124,2.5,1.3833334,0.07323522
740,24.917152,2.5811543,2.4444444,1.3592592,0.049945496
741,25.7846,4.663077,2.625,1.4625001,0.11511426
742,25.18936,4.6631002,2.625,1.4791667,0.091544025
743,25.886715,4.1197643,2.5555556,1.3370371,0.17026135
744,23.767052,4.6750445,2.625,1.4791667,0.091544025
745,23.043451,4.777372,2.625,1.4958334,0.07975891
746,22.513237,4.845235,2.625,1.5291667,0.056188684
747,22.205936,4.8870635,2.625,1.5291667,0.056188684
748,22.311264,4.913084,2.625,1.5291667,0.056188684
749,23.218393,4.938551,2.625,1.5041667,0.081006706
750,24.087578,4.9693537,2.625,1.5416667,0.030618625
751,27.076406,6.8610897,2.75,1.5458333,0.107033186
752,27.8485,6.7458267,2.75,1.5791667,0.095570534
753,30.517189,6.111779,2.7777777,1.4807409,0.1371123
754,31.755667,5.42952,2.7,1.3740001,0.1213554
755,31.685528,5.911426,2.6,1.3493334,0.10924754
756,30.112803,3.7666037,2.5555556,1.3066667,0.09250101
757,30.568796,3.791706,2.5555556,1.2622223,0.048056558
758,29.235504,2.9733465,2.4444444,1.24,0.061074033
759,29.461094,3.0434482,2.4444444,1.1955556,0.016629586
760,29.724827,3.145331,2.4444444,1.1955556,0.016629586
761,30.207241,3.306312,2.4444444,1.165926,0.027105246
762,30.55286,3.4758048,2.4444444,1.1511111,0.048056558
763,31.139688,3.6427863,2.4444444,1.1511111,0.048056558
764,26.03474,2.6983297,2.1,1.1,0.06828427
765,26.031439,2.686083,2.1,1.0600001,0.028284272
766,25.95705,2.676644,2.1,1.0600001,0.028284272
767,26.786736,5.926212,2.2222223,1.074074,0.041902628
768,31.441872,9.540168,2.5,1.225,0.101329304
769,32.107998,5.350423,2.7142856,1.2428571,0.1225387
770,32.145287,5.4537396,2.7142856,1.2619047,0.07079009
771,32.28071,5.585485,2.7142856,1.2619047,0.07079009
772,34.847588,9.620509,2.857143,1.2714287,0.084258795
773,33.693764,9.714014,2.7142856,1.3142856,0.11359334
774,33.35744,10.017877,2.7142856,1.2857143,0.06897754
775,33.628807,8.917256,2.625,1.2583333,0.14292474
776,33.315342,9.001332,2.625,1.3291667,0.07847397
777,33.153053,9.103766,2.625,1.3291667,0.07847397
778,31.421413,5.2208524,2.4444444,1.2518519,0.12517764
779,27.728592,4.1621137,2.4285715,1.3714286,0.06193012
780,26.759165,4.043288,2.4285715,1.3333334,0.034992713
781,25.94581,3.8647475,2.4285715,1.3333334,0.034992713
782,25.281015,3.6738956,2.4285715,1.3333334,0.034992713
783,22.930956,4.152073,2.5,1.388889,0.040824834
784,26.793283,6.6007648,2.5714285,1.3428571,0.15947907
785,27.319187,5.5714183,2.5,1.3041668,0.11996628
786,26.575632,5.379637,2.5,1.3666667,0.06597397
787,26.54479,5.1571455,2.5,1.3666667,0.06597397
788,26.643747,4.956161,2.5,1.2875,0.047855344
789,26.511574,4.7059526,2.5,1.2875,0.047855344
790,26.554764,4.500077,2.5,1.2875,0.047855344
791,30.70989,7.1443305,3,1.38,0.110093884
792,29.30415,7.596252,2.857143,1.4428571,0.08114571
793,29.809092,8.430918,3,1.5133333,0.06596062
794,29.819431,7.9696207,3,1.5476191,0.07079009
795,29.753588,7.519439,3,1.5476191,0.07079009
796,28.490566,6.9118543,2.857143,1.5714285,0.088516474
797,25.218746,4.3961706,2.5,1.4291668,0.12673703
798,25.197952,4.6899796,2.5,1.3625001,0.100307256
799,25.395576,4.8819437,2.5,1.3625001,0.100307256
800,25.687256,5.0230036,2.5,1.3625001,0.100307256
801,25.733595,3.796942,2.3333333,1.2296296,0.096822724
802,24.60246,4.555792,2.375,1.325,0.03535534
803,24.575504,4.7659135,2.375,1.275,0.07071068
804,26.251791,5.054339,2.5,1.2666667,0.08091688
805,26.113659,5.2098083,2.5,1.3166667,0.10132931
806,23.74659,3.2274663,2.375,1.2416667,0.06597397
807,23.714539,3.325462,2.375,1.2416667,0.06597397
808,27.132492,4.092269,2.7142856,1.247619,0.12233301
809,27.843216,4.2100563,2.7142856,1.2698413,0.098250136
810,26.93793,4.7101583,2.8333333,1.2888889,0.10042748
811,26.882734,4.6386924,2.8333333,1.2888889,0.10042748
812,22.59644,5.2367487,2.4285715,1.3428571,0.11775202
813,22.30956,5.4380045,2.4285715,1.2761905,0.07539882
814,22.304428,5.608606,2.4285715,1.2761905,0.07539882
815,22.672913,5.750133,2.4285715,1.2761905,0.07539882
816,24.383423,5.0976696,2.375,1.1916666,0.115973964
817,27.186066,4.28449,2.5714285,1.2438096,0.075836726
818,26.589418,4.980629,2.6666667,1.2933334,0.086013466
819,26.998388,4.8449,2.6666667,1.2266667,0.15268014
820,23.003038,2.1479607,2.5,1.1933334,0.09161106
821,23.082453,1.9086639,2.5,1.1266667,0.024944382
822,23.266691,1.6855112,2.5,1.1266667,0.024944382
823,23.508776,1.5080214,2.5,1.1266667,0.024944382
824,25.126436,3.114974,2.6666667,1.2388889,0.093128085
825,25.449575,3.199385,2.6666667,1.2611111,0.084801875
826,25.967989,3.3311615,2.6666667,1.287037,0.08300347
827,22.85197,1.4767,2.6,1.3013333,0.029933268
828,22.34242,4.2317457,3,1.3722222,0.045812294
829,38.34419,16.102087,3.5,1.1625,0.2534142
830,36.77439,13.140379,3.2,1.04,0.272873
831,31.196848,15.419561,3,1.1961905,0.17189357
832,31.414028,15.574015,3,1.2114286,0.18162283
833,31.104324,15.697174,3,1.1961905,0.17394973
834,31.064014,15.810938,3,1.1961905,0.17394973
835,20.017134,3.135451,2.3333333,1.2222222,0.040824834
836,20.146593,2.9135277,2.3333333,1.2222222,0.040824834
837,20.364107,2.724972,2.3333333,1.2222222,0.040824834
838,25.485563,3.9189436,2.4285715,1.1809523,0.14069767
839,25.109783,3.6189773,2.4285715,1.2761905,0.07539882
840,25.731634,4.7721314,2.6666667,1.3466667,0.09702923
841,25.429934,4.616347,2.6666667,1.3866667,0.07380713
842,25.164938,4.445456,2.6666667,1.4088888,0.058093637
843,24.928305,4.2541285,2.6666667,1.4533334,0.026666673
844,25.950727,3.5075357,2.5714285,1.3314285,0.080000006
845,25.528732,3.3882067,2.5714285,1.3885715,0.022857148
846,25.102793,3.435859,2.5714285,1.3314285,0.04642308
847,24.731441,3.569176,2.5714285,1.3085715,0.033319727
848,24.410975,3.758505,2.5714285,1.3085715,0.033319727
849,24.049679,3.9389818,2.5714285,1.3085715,0.033319727
850,26.89981,6.6994653,2.7142856,1.3180952,0.046788428
851,26.471659,6.7744207,2.7142856,1.4399999,0.06624357
852,25.879469,6.97376,2.7142856,1.4628572,0.057011444
853,24.190409,6.56131,2.5714285,1.4285715,0.06060916
854,21.68934,7.8642764,2.6666667,1.4888889,0.08796529
855,18.156912,5.7860165,2.5,1.4333334,0.047140453
856,18.02939,5.8112044,2.5,1.4555556,0.047140446
857,18.993711,5.6382546,2.5,1.4333334,0.047140453
858,19.662064,5.8661823,2.5,1.4333334,0.047140453
859,20.290638,5.9656262,2.5,1.4333334,0.047140453
860,21.075855,5.9354463,2.5,1.4333334,0.047140453
861,23.962952,5.0664434,2.4285715,1.3142856,0.09754896
862,30.866865,8.549975,2.8333333,1.5,0.09984509
863,31.210035,8.542258,2.8333333,1.5500001,0.06380712
864,31.837065,8.628024,2.8333333,1.5500001,0.06380712
865,31.917902,10.656332,3,1.6600001,0.07656855
866,32.159534,8.9178095,2.8333333,1.4388889,0.14618729
867,32.32619,9.379447,2.8333333,1.4833332,0.11094758
868,32.19225,9.699216,2.8333333,1.4833332,0.11094758
869,32.371716,10.177113,2.8333333,1.4833332,0.11094758
870,26.958353,5.084711,2.5,1.4111112,0.07856742
871,22.903517,2.4807556,2.3333333,1.3333334,0
872,24.789352,2.0769458,2.2857144,1.2285715,0.057142857
873,24.679943,2.1939774,2.2857144,1.2857143,0
874,24.611643,4.419372,2.5,1.4111112,0.07856742
875,24.390678,4.7043214,2.5,1.4333334,0.047140453
876,24.269785,5.0459766,2.5,1.4333334,0.047140453
877,27.835619,7.49176,2.5714285,1.2809523,0.1429615
878,27.532211,7.735026,2.5714285,1.3619049,0.115804926
