 Time Step, Mean Dist, StdDev Mean Dist, Mean Cluster Size, Mean SD Est, StdDev Mean SD Est,
462,26.69144,6.75408,2.75,1.3836806,0.07980999,
463,25.859953,6.82664,2.75,1.3836806,0.07980999,
464,25.302818,6.7768364,2.75,1.3836806,0.07980999,
465,24.961292,6.7690578,2.75,1.3836806,0.07980999,
466,20.116291,3.799905,2.5,1.4305556,0.018203601,
467,22.86858,4.856865,2.625,1.4618056,0.03293499,
468,44.518158,27.41118,3.2857144,1.4166667,0.23833492,
469,44.803455,27.596025,3.2857144,1.4428855,0.25404164,
470,26.15047,7.087602,2.75,1.4565972,0.10931587,
471,27.037384,7.1619105,2.75,1.4496528,0.098471746,
472,28.671997,6.3869705,2.6666667,1.3996913,0.08753044,
473,29.265316,6.4986057,2.6666667,1.3996913,0.08753044,
474,31.780409,7.0485983,2.7777777,1.3441358,0.14855391,
475,35.953693,9.85308,3,1.3651234,0.17358649,
476,36.4058,9.734171,3,1.3790123,0.18123247,
477,36.92958,9.549537,3,1.3095679,0.17643592,
478,39.560394,12.019234,3.1111112,1.242747,0.15870166,
479,42.22955,13.844666,3.375,1.2949075,0.19005455,
480,36.718777,14.638823,2.8888888,1.2271605,0.15631363,
481,34.44576,11.534529,2.7777777,1.2086419,0.1301245,
482,32.83882,10.728705,2.6666667,1.2129629,0.14404027,
483,32.391663,10.334917,2.6666667,1.2685184,0.12743703,
484,37.742565,10.6329,3.125,1.3209325,0.14033222,
485,32.226067,6.6103578,2.875,1.2837301,0.08718596,
486,26.039724,2.5544567,2.4444444,1.2407407,0.032075014,
487,24.719513,2.8081136,2.5,1.3550347,0.061644174,
488,22.994797,3.2418716,2.5714285,1.4146825,0.07489915,
489,22.755802,3.3129807,2.5714285,1.4146825,0.07489915,
490,26.563509,5.1891885,2.7142856,1.4365079,0.10858282,
491,26.777967,5.2779226,2.7142856,1.4761904,0.067343496,
492,26.765759,5.179606,2.7142856,1.4761904,0.067343496,
493,25.32358,5.8986096,2.8333333,1.6805555,0.058925565,
494,23.158516,6.670308,3,1.8333333,0.04714045,
495,23.034311,6.4113717,3,1.8333333,0.04714045,
496,22.569294,6.467087,3,1.8333333,0.04714045,
497,22.8198,6.848883,3,1.8333333,0.04714045,
498,23.154793,7.3336744,3,1.8333333,0.04714045,
499,19.259735,3.862352,2.8,1.8,0,
500,24.040173,8.403386,3,1.8333333,0.04714045,
501,24.677774,8.919931,3,1.761111,0.07491822,
502,25.44538,9.69048,3,1.738889,0.052695982,
503,31.292486,14.97218,3.4,1.6527777,0.24131915,
504,31.065893,15.172381,3.4,1.7,0.2624136,
505,51.943188,31.819519,3.6,1.5394443,0.2863958,
506,48.91511,26.279474,3.3333333,1.4495369,0.23866315,
507,48.87511,26.13777,3.3333333,1.4495369,0.23866315,
508,53.886154,28.11936,3.6666667,1.4069443,0.35367537,
509,43.704243,18.35074,3.5714285,1.3806878,0.3262127,
510,43.359932,18.254877,3.5714285,1.3493387,0.3182082,
511,43.177822,18.11578,3.5714285,1.3358467,0.3082045,
512,43.13689,17.983671,3.5714285,1.3358467,0.3082045,
513,42.30296,17.392456,3.7142856,1.2545918,0.2768538,
514,42.330536,17.350956,3.7142856,1.327296,0.3177323,
515,37.5474,14.986766,3.4285715,1.2066044,0.2806316,
516,29.736195,7.734395,2.875,1.2902778,0.18976244,
517,24.696001,3.8817952,2.4444444,1.2299383,0.08444403,
518,24.202059,3.5303106,2.4444444,1.2299383,0.08444403,
519,23.960585,3.210528,2.4444444,1.2299383,0.08444403,
520,24.228907,2.8153687,2.4444444,1.2947531,0.08093536,
521,24.492193,2.4080267,2.4444444,1.3225309,0.058254898,
522,25.059557,2.0653543,2.4444444,1.3225309,0.058254898,
523,25.641237,1.784804,2.4444444,1.3225309,0.058254898,
524,25.079084,1.7840877,2.5,1.3628472,0.06553676,
525,25.36533,1.677135,2.5,1.3628472,0.06553676,
526,30.754671,5.278508,2.857143,1.3956349,0.14332823,
527,30.33373,6.2633553,3,1.4006945,0.15707253,
528,31.168442,4.7597413,2.75,1.240625,0.104157194,
529,26.9257,3.9835696,2.4444444,1.1782408,0.07578239,
530,26.431555,4.0979285,2.4444444,1.1712964,0.067855805,
531,26.071434,4.2144027,2.4444444,1.1712964,0.067855805,
532,25.8816,4.3626075,2.4444444,1.1712964,0.067855805,
533,26.780293,4.053135,2.4,1.1541667,0.061070226,
534,25.427181,4.6642303,2.3,1.1416667,0.05892556,
535,24.261059,1.8419106,2.2,1.1166667,0.023570225,
536,23.36503,2.13991,2.2222223,1.1296296,0.02618914,
537,22.139015,2.42364,2.25,1.1458334,0.02946278,
538,22.710175,2.648795,2.25,1.1458334,0.02946278,
539,27.624212,4.731141,2.5714285,1.2113094,0.080065966,
540,27.906494,4.870174,2.5714285,1.220238,0.087243184,
541,30.123962,7.909424,2.8333333,1.2708334,0.12142557,
542,30.352715,7.6622148,2.8333333,1.2847222,0.14106743,
543,30.647738,7.451126,2.8333333,1.1597222,0.199993,
544,30.91619,7.2812157,2.8333333,1.1458333,0.18035114,
545,31.36738,6.092382,2.7142856,1.1249999,0.15458669,
546,30.33851,6.931436,2.8333333,1.2430555,0.17508811,
547,29.922815,6.742603,2.8333333,1.2847222,0.14106743,
548,25.52297,3.9014914,2.6666667,1.2569444,0.101783715,
549,24.74569,3.7149837,2.6666667,1.3819445,0.082141854,
550,25.456661,3.1003354,2.5714285,1.3392857,0.05357143,
551,24.546015,2.9641588,2.5714285,1.3392857,0.05357143,
552,26.988663,5.6585836,2.7142856,1.3630952,0.087243184,
553,26.298185,5.568317,2.7142856,1.3630952,0.087243184,
554,26.75551,4.9953804,2.625,1.3177084,0.076337785,
555,26.515976,5.2459316,2.625,1.3177084,0.076337785,
556,26.175766,5.298303,2.625,1.3177084,0.076337785,
557,26.057283,5.544798,2.625,1.3177084,0.076337785,
558,30.555464,9.249808,2.75,1.328125,0.09106918,
559,30.496925,9.424168,2.75,1.3385416,0.10580057,
560,33.24451,11.656165,2.875,1.3185763,0.16744474,
561,33.88435,11.502798,2.875,1.3263888,0.17133734,
562,34.55015,11.384903,2.875,1.2604166,0.15267557,
563,35.274357,12.929881,3,1.297619,0.17448637,
564,36.248188,12.914284,3,1.297619,0.17448637,
565,31.498117,9.733668,2.7142856,1.2440475,0.12091493,
566,32.48664,9.791689,2.7142856,1.125,0.15458667,
567,29.859365,7.425534,2.5714285,1.1011904,0.12091493,
568,32.87274,7.915083,2.8333333,1.1291667,0.11901941,
569,33.047268,7.9935074,2.8333333,1.1458334,0.13222167,
570,33.39165,8.077917,2.8333333,1.212963,0.14494425,
571,33.726948,8.263244,2.8333333,1.2337962,0.15710402,
572,36.69192,10.075726,3,1.2476852,0.17674588,
573,35.850536,10.256982,3,1.261574,0.19638772,
574,32.996487,10.675971,2.7142856,1.2003968,0.1759144,
575,29.857101,8.390279,2.5714285,1.2380952,0.11785112,
576,29.972486,7.4679427,2.5,1.1875,0.08838834,
577,27.99982,3.664246,2.375,1.1666666,0.05892556,
578,29.49728,3.014221,2.4444444,1.1643518,0.06227353,
579,29.080587,3.1507766,2.4444444,1.1712962,0.067855805,
580,28.954071,3.2885582,2.4444444,1.1712962,0.067855805,
581,25.085823,2.2968667,2.375,1.171875,0.046875,
582,25.340216,2.4433026,2.375,1.171875,0.046875,
583,24.154572,2.9877384,2.4285715,1.1964285,0.05357143,
584,25.616953,2.7389238,2.375,1.171875,0.046875,
585,25.752968,2.9128237,2.375,1.1102431,0.08361025,
586,25.766628,3.1616688,2.375,1.1336806,0.09499954,
587,30.617151,6.9676514,2.857143,1.1940477,0.16500388,
588,29.576548,6.2600927,2.7142856,1.2063493,0.16214232,
589,28.988676,6.6014876,2.7142856,1.2063493,0.16214232,
590,28.676025,6.8069677,2.7142856,1.2876985,0.09914793,
591,27.331385,4.2137403,2.625,1.2482638,0.0650786,
592,27.061436,4.282633,2.625,1.2586806,0.07980999,
593,26.763794,4.351016,2.625,1.2586806,0.07980999,
594,26.640097,4.4378877,2.625,1.2586806,0.07980999,
595,24.628695,3.063652,2.5,1.3194444,0.079927854,
596,26.461786,3.8794122,2.625,1.3836806,0.09499954,
597,26.60839,3.8829079,2.625,1.3836806,0.09499954,
598,26.98844,4.039377,2.625,1.4774306,0.08026815,
599,27.749052,4.202348,2.625,1.4878472,0.06553676,
600,27.56373,4.97274,2.7142856,1.5575397,0.07489915,
601,28.2981,5.166355,2.7142856,1.5218254,0.11061344,
602,29.132917,5.3819194,2.7142856,1.4900793,0.07886739,
603,30.248348,5.56855,2.7142856,1.4900793,0.07886739,
604,30.654928,6.7307625,2.8333333,1.486111,0.18713446,
605,32.25858,5.911839,2.7142856,1.2589285,0.11733418,
606,32.654804,7.0878882,2.8333333,1.2916666,0.125,
607,32.220757,4.132264,2.5714285,1.2321428,0.10407906,
608,32.71331,4.079329,2.5714285,1.220238,0.087243184,
609,29.062595,1.7227101,2.2222223,1.1296296,0.02618914,
610,29.19239,1.7234508,2.2222223,1.037037,0.05237828,
611,31.514635,3.8336055,2.375,1.0625,0.08838834,
612,28.904007,2.600423,2.25,1.0416666,0.05892556,
613,28.748043,2.66316,2.25,1.0416666,0.05892556,
614,25.407541,0.7021305,2.125,1.0208333,0.02946278,
615,25.177517,0.7270228,2.125,1.0208333,0.02946278,
616,26.955603,1.7399913,2.25,1.03125,0.044194173,
617,26.96184,1.8383796,2.25,1.0416666,0.05892556,
618,26.943565,1.9477905,2.25,1.0416666,0.05892556,
619,27.154846,2.103107,2.25,1.0416666,0.05892556,
620,27.68705,2.2368274,2.25,1.0416666,0.05892556,
621,28.349905,2.3873394,2.25,1.0416666,0.05892556,
622,28.950443,2.555427,2.25,1.0416666,0.05892556,
623,29.025568,2.6787112,2.25,1.0390625,0.04059494,
624,26.831234,4.13E-06,2,1,0,
625,26.408667,5.13E-06,2,1,0,
626,28.05844,2.3273222,2.090909,1.0151515,0.021427477,
627,28.872942,4.621078,2.1818182,1.0227273,0.032141216,
628,27.645056,5.038908,2.2,1.0333333,0.04714045,
629,27.435474,4.5409465,2.1818182,1.030303,0.042854954,
630,25.63703,4.9546914,2.2,1.0333333,0.04714045,
631,24.768332,4.9031115,2.2,1.0333333,0.04714045,
632,24.034422,4.768019,2.2,1.0333333,0.04714045,
633,23.466,4.5440226,2.2,1.0333333,0.04714045,
634,24.085411,3.892459,2.1818182,1.030303,0.042854954,
635,23.685081,3.621319,2.1818182,1.030303,0.042854954,
636,23.329872,3.30848,2.1818182,1.030303,0.042854954,
637,23.09874,2.9915411,2.1818182,1.030303,0.042854954,
638,23.036972,2.708262,2.1818182,1.030303,0.042854954,
639,24.043379,3.5906374,2.2727273,1.0378789,0.053568695,
640,23.998259,3.2751083,2.2727273,1.0984849,0.061411694,
641,24.22187,2.9433692,2.2727273,1.1212121,0.042854954,
642,24.703346,2.617867,2.2727273,1.1212121,0.042854954,
643,27.467325,3.6138368,2.4,1.1479166,0.056046177,
644,29.749125,5.447917,2.5,1.1625,0.07285534,
645,33.70584,7.289091,2.7777777,1.2157407,0.109429784,
646,31.03475,6.2881193,2.5,1.1791666,0.09642557,
647,28.958698,5.5057898,2.4,1.15,0.070710674,
648,28.42382,6.1777763,2.4444444,1.2314814,0.075058736,
649,28.419102,6.2683253,2.4444444,1.2592592,0.05237828,
650,28.57639,6.1359844,2.4444444,1.2592592,0.05237828,
651,28.60104,6.0082684,2.4444444,1.2592592,0.05237828,
652,30.011448,7.132476,2.5555556,1.1589506,0.14842612,
653,30.47941,6.4432297,2.5,1.1861111,0.08666779,
654,30.43844,5.8284945,2.4545455,1.1843435,0.06680767,
655,41.603664,19.969456,2.8,1.1186508,0.15358926,
656,41.275166,19.996948,2.8,1.1190475,0.15256837,
657,41.17112,20.008389,2.8,1.1190475,0.15256837,
658,33.204372,9.528461,2.7777777,1.1777778,0.1482572,
659,33.00332,8.312368,2.7,1.1633333,0.14389049,
660,27.286589,4.3737845,2.3636363,1.1363636,0.064282425,
661,26.903126,4.374904,2.3636363,1.1363636,0.064282425,
662,25.026386,3.3108785,2.2727273,1.1212121,0.042854954,
663,24.546772,3.2675407,2.2727273,1.1212121,0.042854954,
664,24.409777,3.217703,2.2727273,1.0454545,0.064282425,
665,24.349806,3.215708,2.2727273,1.0454545,0.064282425,
666,24.43401,3.237783,2.2727273,1.0454545,0.064282425,
667,23.208109,1.8399181,2.1666667,1.0277778,0.039283708,
668,26.117502,3.2958863,2.3333333,1.0538194,0.066347,
669,27.305847,4.244153,2.4166667,1.0659722,0.08035464,
670,28.063791,5.56879,2.5,1.1354166,0.10718591,
671,27.670713,5.6773586,2.5,1.15625,0.09017557,
672,27.536522,5.7739506,2.5,1.15625,0.09017557,
673,27.405832,5.895767,2.5,1.204861,0.087544054,
674,25.842552,4.2167583,2.4166667,1.2118056,0.050891858,
675,26.29413,4.9260426,2.4166667,1.1458334,0.088388346,
676,26.475805,4.7948484,2.4166667,1.138889,0.078567415,
677,27.134613,5.0136943,2.4166667,1.138889,0.078567415,
678,27.543999,5.114131,2.4166667,1.138889,0.078567415,
679,29.432587,7.2349606,2.5454545,1.1666666,0.10713739,
680,29.693806,7.645132,2.5454545,1.1666666,0.10713739,
681,30.573868,9.699022,2.7,1.2041667,0.13178091,
682,32.49235,10.730576,3,1.2453704,0.1484324,
683,32.581436,11.025396,3,1.3333334,0.13887514,
684,32.69147,11.093728,3,1.3425926,0.12578057,
685,37.068684,15.503382,3.25,1.4203124,0.18626548,
686,37.4568,15.424059,3.25,1.4614582,0.19132012,
687,38.11988,15.227199,3.25,1.4802083,0.19727533,
688,38.70493,14.914042,3.25,1.3864583,0.2414695,
689,37.63075,15.099409,3.125,1.3166666,0.23743603,
690,37.972397,14.988066,3.125,1.2916666,0.19960517,
691,34.65273,12.649609,2.7777777,1.2222222,0.15713483,
692,34.929672,12.259871,2.7777777,1.2199073,0.14084095,
693,31.56431,6.9071965,2.5555556,1.1898148,0.09404495,
694,31.422346,7.7154517,2.625,1.2135416,0.10580057,
695,31.522942,7.668672,2.625,1.1302083,0.16472614,
696,31.021196,8.74125,2.7142856,1.1249999,0.15458669,
697,30.967472,8.775663,2.7142856,1.1249999,0.15458669,
698,27.32851,6.8517838,2.5714285,1.1011904,0.120914936,
699,27.306244,7.0700693,2.5714285,1.1011904,0.120914936,
700,27.396044,7.2735376,2.5714285,1.1011904,0.120914936,
701,31.788858,11.599319,2.857143,1.1279762,0.15052764,
702,32.0872,11.81306,2.857143,1.1547619,0.17448637,
703,32.584812,12.042762,2.857143,1.1547619,0.17448637,
704,33.130974,12.36793,2.857143,1.1547619,0.17448637,
705,33.747982,12.78403,2.857143,1.1547619,0.17448637,
706,32.011402,9.364288,2.7142856,1.1984128,0.16022561,
707,32.607628,9.675613,2.7142856,1.1309524,0.14081462,
708,30.006006,7.5810018,2.5714285,1.2083333,0.10407906,
709,30.623095,7.555427,2.5714285,1.220238,0.087243184,
710,33.322197,10.220858,2.7142856,1.1894842,0.15460859,
711,31.82892,6.4320755,2.5714285,1.1825397,0.12847058,
712,32.282177,6.1871963,2.5714285,1.1825397,0.12847058,
713,34.402782,6.1299195,2.625,1.1805556,0.14187454,
714,35.639343,6.567546,2.75,1.1600695,0.15227076,
715,35.71087,6.4251113,2.75,1.2230903,0.17379878,
716,32.7282,4.787609,2.7142856,1.2857143,0.13126175,
717,32.26301,4.419162,2.7142856,1.2857143,0.13126175,
718,32.131554,4.1668687,2.7142856,1.2857143,0.13126175,
719,34.671436,7.2615805,2.857143,1.404762,0.14809763,
720,34.310955,7.319034,2.857143,1.3095237,0.16493352,
721,33.686188,6.366825,2.75,1.2416666,0.12908164,
722,33.03486,6.280963,2.75,1.2291666,0.11121681,
723,32.364048,6.089567,2.75,1.2291666,0.11121681,
724,31.264278,6.5947843,2.857143,1.2619047,0.12710492,
725,25.939821,5.6343718,2.5,1.1875,0.08838834,
726,24.956182,5.3161583,2.5,1.2708334,0.073656954,
727,25.977299,7.330627,2.625,1.2638888,0.1153425,
728,26.742222,9.236001,2.75,1.2977431,0.13559447,
729,26.394535,9.189607,2.75,1.3055556,0.14187454,
730,22.317513,5.802305,2.5,1.2690972,0.10973093,
731,21.994602,5.8163495,2.5,1.3315972,0.09105228,
732,24.449722,7.771447,2.625,1.3836806,0.09499954,
733,27.940046,7.950983,2.6666667,1.3503087,0.097538605,
734,28.10624,7.9918385,2.6666667,1.4228395,0.061637536,
735,27.604486,9.017549,2.75,1.4826388,0.06239777,
736,27.993664,9.018324,2.75,1.3888888,0.10659194,
737,28.442945,8.997205,2.75,1.3784722,0.09186055,
738,28.907352,8.999483,2.75,1.3784722,0.09186055,
739,29.513474,9.052574,2.75,1.3784722,0.09186055,
740,30.143948,9.119222,2.75,1.3784722,0.09186055,
741,31.18554,8.005444,2.6666667,1.3364197,0.08165382,
742,33.289394,6.9192615,2.875,1.3784722,0.08563961,
743,33.226334,7.3960834,2.75,1.3836806,0.07980999,
744,30.260656,5.2153845,2.625,1.3628472,0.05034721,
745,29.795639,5.349333,2.625,1.4010416,0.06990713,
746,29.25792,5.4480147,2.625,1.421875,0.046875,
747,26.599468,4.590579,2.5,1.40625,0.044194173,
748,26.230742,4.566608,2.5,1.3958333,0.02946278,
749,23.388489,1.9646332,2.375,1.375,0,
750,23.118015,1.9355128,2.375,1.2708334,0.02946278,
751,23.13763,1.9134796,2.375,1.2708334,0.02946278,
752,23.229322,1.9693838,2.375,1.2708334,0.02946278,
753,23.574007,2.032856,2.375,1.2708334,0.02946278,
754,24.204542,2.1390195,2.375,1.232639,0.05567748,
755,23.32401,2.6081195,2.4285715,1.2420635,0.037639987,
756,25.005972,2.4753938,2.375,1.2118056,0.03293499,
757,25.889145,2.6877358,2.375,1.2118056,0.03293499,
758,28.742577,5.488478,2.5,1.1440972,0.10973093,
759,31.123148,7.80393,2.7142856,1.1428571,0.17677668,
760,30.711063,9.700094,2.7142856,1.1130952,0.1377508,
761,30.517136,9.492715,2.7142856,1.125,0.15458667,
762,30.669327,9.382456,2.7142856,1.125,0.15458667,
763,32.655846,10.169177,2.857143,1.1369048,0.17142256,
764,26.532932,6.913875,2.5,1.0833334,0.11785112,
765,30.512133,10.452816,2.75,1.1223958,0.15844607,
766,30.590984,10.133179,2.75,1.203125,0.16077887,
767,30.654964,9.921192,2.75,1.234375,0.13526335,
768,30.673172,9.701422,2.75,1.234375,0.13526335,
769,30.56167,9.484662,2.75,1.234375,0.13526335,
770,30.687353,9.243206,2.75,1.234375,0.13526335,
771,31.270664,8.951687,2.75,1.234375,0.13526335,
772,27.552515,3.143712,2.5,1.1927083,0.076337785,
773,27.9093,2.8299394,2.5,1.1927083,0.076337785,
774,28.457138,2.5774674,2.5,1.1927083,0.076337785,
775,28.821121,2.2727394,2.5,1.1927083,0.076337785,
776,29.167643,2.1934035,2.5,1.0885416,0.10580057,
777,30.385515,2.3153675,2.625,1.2552084,0.089281954,
778,30.617502,2.2574668,2.625,1.2916666,0.05892556,
779,30.500523,2.470468,2.625,1.2916666,0.05892556,
780,60.893208,15.272246,3.3333333,1.3888888,0.078567415,
781,60.76292,15.545101,3.3333333,1.4027777,0.09820927,
782,60.693073,15.802367,3.3333333,1.4027777,0.09820927,
783,60.573853,16.077652,3.3333333,1.3090278,0.17259915,
784,60.611584,16.382317,3.3333333,1.298611,0.16070928,
785,52.684517,13.585223,2.857143,1.2023809,0.08417938,
786,49.18481,11.403301,2.625,1.15625,0.044194173,
787,48.81757,11.622498,2.625,1.15625,0.044194173,
788,52.878307,15.736133,2.8333333,1.2083334,0.058925565,
789,55.478863,19.481514,3,1.2222222,0.07856742,
790,55.085007,19.360544,3,1.236111,0.09820927,
791,54.920544,19.294744,3,1.236111,0.09820927,
792,54.993473,19.228735,3,1.236111,0.09820927,
793,57.815228,23.27327,3.1666667,1.2638888,0.13749297,
794,57.6592,23.194284,3.1666667,1.2638888,0.13749297,
795,54.19489,19.866442,3,1.2261904,0.11785112,
796,44.864193,21.528301,2.7142856,1.1809523,0.12570104,
797,43.96017,21.432367,2.7142856,1.0619047,0.15937278,
798,24.976572,2.0957193,2.2222223,1.037037,0.05237828,
799,24.572466,2.2197955,2.2222223,1.037037,0.05237828,
800,24.71537,2.5332265,2.2222223,1.037037,0.05237828,
801,25.138153,2.7810972,2.2222223,1.037037,0.05237828,
802,27.095333,4.709316,2.375,1.0625,0.08838834,
803,27.751793,5.050874,2.375,1.0625,0.08838834,
804,28.530552,5.3784046,2.375,1.1458333,0.073656954,
805,29.088715,7.1479692,2.375,1.1666666,0.05892556,
806,31.97803,9.85681,2.5,1.1770833,0.073656954,
807,28.710808,4.098589,2.25,1.1458333,0.02946278,
808,30.645937,8.134869,2.375,1.1666666,0.05892556,
809,31.21272,7.886612,2.375,1.1666666,0.05892556,
810,26.400318,0.8050919,2.142857,1.1428572,0,
811,26.830116,0.5415259,2.125,1.125,0,
812,25.568226,0.40792513,2.125,1.125,0,
813,24.628555,0.3675904,2.125,1.125,0,
814,25.081085,0.39138004,2.1111112,1.1111112,0,
815,24.336397,0.52774525,2.1111112,1.1111112,0,
816,22.204351,0.81289554,2.125,1.125,0,
817,21.802185,1.0471362,2.125,1.0416667,0.05892556,
818,21.75573,1.2797028,2.125,1.0208333,0.02946278,
819,21.671745,1.5034038,2.125,1.0208333,0.02946278,
820,21.966187,1.76052,2.125,1.0208333,0.02946278,
821,22.389978,2.0151548,2.125,1.0208333,0.02946278,
822,26.147005,4.4848905,2.2222223,1.0277778,0.039283708,
823,26.079424,4.673094,2.2222223,1.037037,0.05237828,
824,26.843647,4.3854384,2.2,1.0333333,0.04714045,
825,25.98583,5.0227823,2.2222223,1.037037,0.05237828,
826,24.772594,5.523369,2.25,1.0416666,0.05892556,
827,25.380634,5.3149395,2.25,1.0416666,0.05892556,
828,23.077112,6.8201976,2.3333333,1.0555555,0.078567415,
829,23.846746,6.5143523,2.3333333,1.0555555,0.078567415,
830,24.80541,6.203945,2.3333333,1.0555555,0.078567415,
831,25.872,5.9423747,2.3333333,1.0555555,0.078567415,
832,23.412148,3.304658,2.1666667,1.0277778,0.039283708,
833,24.235006,3.21449,2.1666667,1.0277778,0.039283708,
834,25.157297,3.1312723,2.1666667,1.0277778,0.039283708,
835,31.023178,6.2013297,2.5,1.0462962,0.07135872,
836,31.436316,6.011471,2.5,1.1493055,0.11746656,
837,33.76586,12.361555,2.8,1.2472222,0.19913971,
838,30.533123,6.7372503,2.6,1.2138889,0.15199926,
839,30.785769,5.3904557,2.5,1.1782407,0.12666605,
840,30.79599,4.451179,2.4285715,1.1527778,0.108570896,
841,36.003395,8.50252,3,1.1888888,0.18250623,
842,35.109425,8.401735,3,1.2266667,0.1569542,
843,33.981388,6.7781715,2.8333333,1.1888889,0.13079517,
844,32.69183,6.5506325,2.8333333,1.1888889,0.13079517,
845,25.804766,3.329488,2.4285715,1.1904762,0.05807517,
846,25.985262,2.6754951,2.375,1.1458333,0.036084387,
847,24.912193,2.504714,2.375,1.1458333,0.036084387,
848,27.028395,2.993425,2.4444444,1.1388888,0.04516958,
849,26.1831,2.8611753,2.4444444,1.2222222,0.04516958,
850,25.82444,2.75949,2.4444444,1.2407408,0.03207501,
851,25.724373,2.711541,2.4444444,1.2407408,0.03207501,
852,27.214622,5.1352525,2.625,1.28125,0.05081578,
853,27.042593,5.056177,2.4444444,1.2592592,0.05237828,
854,26.69288,5.24417,2.4444444,1.2592592,0.05237828,
855,26.502523,5.3711376,2.4444444,1.2592592,0.05237828,
